trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
ICHIBATA_SHICHIRUI_20261010_IN_1745_02,18:25:00,18:25:00,matsue_station,3,,,,1
ICHIBATA_SHICHIRUI_20261010_IN_1800_03,18:00:00,18:00:00,shichirui_port,1,,,,1
ICHIBATA_SHICHIRUI_20261010_IN_1800_03,18:35:00,18:35:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SHICHIRUI_20261010_IN_1800_03,18:40:00,18:40:00,matsue_station,3,,,,1
ICHIBATA_SHICHIRUI_20261101_OUT_0750_01,07:50:00,07:50:00,matsue_station,1,,,,1
ICHIBATA_SHICHIRUI_20261101_OUT_0750_01,07:55:00,07:55:00,fuzoku_gakuen_iriguchi,2,,,,1
ICHIBATA_SHICHIRUI_20261101_OUT_0750_01,08:30:00,08:30:00,shichirui_port,3,,,,1
ICHIBATA_SHICHIRUI_20261101_IN_1745_01,17:45:00,17:45:00,shichirui_port,1,,,,1
ICHIBATA_SHICHIRUI_20261101_IN_1745_01,18:20:00,18:20:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SHICHIRUI_20261101_IN_1745_01,18:25:00,18:25:00,matsue_station,3,,,,1
ICHIBATA_SHICHIRUI_20261101_IN_1800_02,18:00:00,18:00:00,shichirui_port,1,,,,1
ICHIBATA_SHICHIRUI_20261101_IN_1800_02,18:35:00,18:35:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SHICHIRUI_20261101_IN_1800_02,18:40:00,18:40:00,matsue_station,3,,,,1
ICHIBATA_SHICHIRUI_20261109_OUT_0750_01,07:50:00,07:50:00,matsue_station,1,,,,1
ICHIBATA_SHICHIRUI_20261109_OUT_0750_01,07:55:00,07:55:00,fuzoku_gakuen_iriguchi,2,,,,1
ICHIBATA_SHICHIRUI_20261109_OUT_0750_01,08:30:00,08:30:00,shichirui_port,3,,,,1
ICHIBATA_SHICHIRUI_20261109_IN_1810_01,18:10:00,18:10:00,shichirui_port,1,,,,1
ICHIBATA_SHICHIRUI_20261109_IN_1810_01,18:45:00,18:45:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SHICHIRUI_20261109_IN_1810_01,18:50:00,18:50:00,matsue_station,3,,,,1
ICHIBATA_SHICHIRUI_20261221_OUT_0750_01,07:50:00,07:50:00,matsue_station,1,,,,1
ICHIBATA_SHICHIRUI_20261221_OUT_0750_01,07:55:00,07:55:00,fuzoku_gakuen_iriguchi,2,,,,1
ICHIBATA_SHICHIRUI_20261221_OUT_0750_01,08:30:00,08:30:00,shichirui_port,3,,,,1
ICHIBATA_SHICHIRUI_20261221_IN_1745_01,17:45:00,17:45:00,shichirui_port,1,,,,1
ICHIBATA_SHICHIRUI_20261221_IN_1745_01,18:20:00,18:20:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SHICHIRUI_20261221_IN_1745_01,18:25:00,18:25:00,matsue_station,3,,,,1
ICHIBATA_SHICHIRUI_20261221_IN_1800_02,18:00:00,18:00:00,shichirui_port,1,,,,1
ICHIBATA_SHICHIRUI_20261221_IN_1800_02,18:35:00,18:35:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SHICHIRUI_20261221_IN_1800_02,18:40:00,18:40:00,matsue_station,3,,,,1
ICHIBATA_SAKAIMINATO_20260401_OUT_1315_01,13:15:00,13:15:00,matsue_station,1,,,,1
ICHIBATA_SAKAIMINATO_20260401_OUT_1315_01,13:20:00,13:20:00,fuzoku_gakuen_iriguchi,2,,,,1
ICHIBATA_SAKAIMINATO_20260401_OUT_1315_01,13:55:00,13:55:00,sakaiminato_port,3,,,,1
ICHIBATA_SAKAIMINATO_20260401_IN_1325_01,13:25:00,13:25:00,sakaiminato_port,1,,,,1
ICHIBATA_SAKAIMINATO_20260401_IN_1325_01,14:00:00,14:00:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SAKAIMINATO_20260401_IN_1325_01,14:05:00,14:05:00,matsue_station,3,,,,1
ICHIBATA_SAKAIMINATO_20260501_OUT_1050_01,10:50:00,10:50:00,matsue_station,1,,,,1
ICHIBATA_SAKAIMINATO_20260501_OUT_1050_01,10:55:00,10:55:00,fuzoku_gakuen_iriguchi,2,,,,1
ICHIBATA_SAKAIMINATO_20260501_OUT_1050_01,11:30:00,11:30:00,sakaiminato_port,3,,,,1
ICHIBATA_SAKAIMINATO_20260501_OUT_1315_02,13:15:00,13:15:00,matsue_station,1,,,,1
ICHIBATA_SAKAIMINATO_20260501_OUT_1315_02,13:20:00,13:20:00,fuzoku_gakuen_iriguchi,2,,,,1
ICHIBATA_SAKAIMINATO_20260501_OUT_1315_02,13:55:00,13:55:00,sakaiminato_port,3,,,,1
ICHIBATA_SAKAIMINATO_20260501_IN_0958_01,09:58:00,09:58:00,sakaiminato_port,1,,,,1
ICHIBATA_SAKAIMINATO_20260501_IN_0958_01,10:33:00,10:33:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SAKAIMINATO_20260501_IN_0958_01,10:38:00,10:38:00,matsue_station,3,,,,1
ICHIBATA_SAKAIMINATO_20260501_IN_1325_02,13:25:00,13:25:00,sakaiminato_port,1,,,,1
ICHIBATA_SAKAIMINATO_20260501_IN_1325_02,14:00:00,14:00:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SAKAIMINATO_20260501_IN_1325_02,14:05:00,14:05:00,matsue_station,3,,,,1
ICHIBATA_SAKAIMINATO_20260507_OUT_1315_01,13:15:00,13:15:00,matsue_station,1,,,,1
ICHIBATA_SAKAIMINATO_20260507_OUT_1315_01,13:20:00,13:20:00,fuzoku_gakuen_iriguchi,2,,,,1
ICHIBATA_SAKAIMINATO_20260507_OUT_1315_01,13:55:00,13:55:00,sakaiminato_port,3,,,,1
ICHIBATA_SAKAIMINATO_20260507_IN_1325_01,13:25:00,13:25:00,sakaiminato_port,1,,,,1
ICHIBATA_SAKAIMINATO_20260507_IN_1325_01,14:00:00,14:00:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SAKAIMINATO_20260507_IN_1325_01,14:05:00,14:05:00,matsue_station,3,,,,1
ICHIBATA_SAKAIMINATO_20260601_OUT_1300_01,13:00:00,13:00:00,matsue_station,1,,,,1
ICHIBATA_SAKAIMINATO_20260601_OUT_1300_01,13:05:00,13:05:00,fuzoku_gakuen_iriguchi,2,,,,1
ICHIBATA_SAKAIMINATO_20260601_OUT_1300_01,13:40:00,13:40:00,sakaiminato_port,3,,,,1
ICHIBATA_SAKAIMINATO_20260601_IN_1325_01,13:25:00,13:25:00,sakaiminato_port,1,,,,1
ICHIBATA_SAKAIMINATO_20260601_IN_1325_01,14:00:00,14:00:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SAKAIMINATO_20260601_IN_1325_01,14:05:00,14:05:00,matsue_station,3,,,,1
ICHIBATA_SAKAIMINATO_20260718_OUT_1315_01,13:15:00,13:15:00,matsue_station,1,,,,1
ICHIBATA_SAKAIMINATO_20260718_OUT_1315_01,13:20:00,13:20:00,fuzoku_gakuen_iriguchi,2,,,,1
ICHIBATA_SAKAIMINATO_20260718_OUT_1315_01,13:55:00,13:55:00,sakaiminato_port,3,,,,1
ICHIBATA_SAKAIMINATO_20260718_IN_1325_01,13:25:00,13:25:00,sakaiminato_port,1,,,,1
ICHIBATA_SAKAIMINATO_20260718_IN_1325_01,14:00:00,14:00:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SAKAIMINATO_20260718_IN_1325_01,14:05:00,14:05:00,matsue_station,3,,,,1
ICHIBATA_SAKAIMINATO_20260808_OUT_1315_01,13:15:00,13:15:00,matsue_station,1,,,,1
ICHIBATA_SAKAIMINATO_20260808_OUT_1315_01,13:20:00,13:20:00,fuzoku_gakuen_iriguchi,2,,,,1
ICHIBATA_SAKAIMINATO_20260808_OUT_1315_01,13:55:00,13:55:00,sakaiminato_port,3,,,,1
ICHIBATA_SAKAIMINATO_20260808_OUT_1050_02,10:50:00,10:50:00,matsue_station,1,,,,1
ICHIBATA_SAKAIMINATO_20260808_OUT_1050_02,10:55:00,10:55:00,fuzoku_gakuen_iriguchi,2,,,,1
ICHIBATA_SAKAIMINATO_20260808_OUT_1050_02,11:30:00,11:30:00,sakaiminato_port,3,,,,1
ICHIBATA_SAKAIMINATO_20260808_IN_0958_01,09:58:00,09:58:00,sakaiminato_port,1,,,,1
ICHIBATA_SAKAIMINATO_20260808_IN_0958_01,10:33:00,10:33:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SAKAIMINATO_20260808_IN_0958_01,10:38:00,10:38:00,matsue_station,3,,,,1
ICHIBATA_SAKAIMINATO_20260808_IN_1325_02,13:25:00,13:25:00,sakaiminato_port,1,,,,1
ICHIBATA_SAKAIMINATO_20260808_IN_1325_02,14:00:00,14:00:00,rainbow_plaza_mae,2,,,,1
ICHIBATA_SAKAIMINATO_20260808_IN_1325_02,14:05:00,14:05:00,matsue_station,3,,,,1
ICHIBATA_SAKAIMINATO_20260817_OUT_1315_01,13:15:00,13:15:00,matsue_station,1,,,,1
ICHIBATA_SAKAIMINATO_20260817_OUT_1315_01,13:20:00,13:20:00,fuzoku_gakuen_iriguchi,2,,,,1
ICHIBATA_SAKAIMINATO_20260817_OUT_1315_01,13:55:00,13:55:00,sakaiminato_port,3,,,,1
ICHIBATA_SAKAIMINATO_20260817_IN_1325_01,13:25:00,13:25:00,sakaiminato_port,1,,,,1
ICHIBATA_SAKAIMINATO_20260817_IN_1325_01,14:00:00,14:00:00,rainbow_plaza_mae,2,,,,1
